order_id,order_date,customer_id,product_id,product_category,brand,price,discount_percent,delivery_location,size,color,customer_history_returns,return_flag,return_reason,days_to_return
ORD105241,2024-05-25,CUST13374,PROD1199,Activewear,BrandA,817.82,20,Chennai,M,White,0,0,,
ORD105242,2026-09-04,CUST14556,PROD1785,Bottoms,BrandA,2287.6,0,Mumbai,XXL,Green,0,0,,
ORD105243,2024-03-29,CUST14191,PROD2736,Bottoms,BrandB,553.33,20,Mumbai,XXL,Green,0,0,,
ORD105244,2025-01-10,CUST12830,PROD1222,Footwear,BrandD,427.37,10,Hyderabad,XS,Red,0,0,,
ORD105245,2024-06-09,CUST11418,PROD1997,Ethnic,BrandE,1989.25,20,Mumbai,XL,Black,0,0,,
ORD105246,2025-01-18,CUST16166,PROD2825,Tops,BrandC,1351.01,20,Hyderabad,XS,Red,0,1,Fit/Sizing,10.0
ORD105247,2024-02-04,CUST10043,PROD1503,Footwear,BrandC,2855.08,0,Lucknow,L,Blue,0,0,,
ORD105248,2025-05-29,CUST12327,PROD1787,Bottoms,BrandA,897.55,0,Bengaluru,XXL,Black,1,0,,
ORD105249,2024-10-19,CUST13245,PROD2870,Tops,BrandA,885.26,50,Mumbai,XS,Grey,0,0,,
ORD105250,2024-03-07,CUST17228,PROD1652,Activewear,BrandE,1803.42,20,Bengaluru,S,Black,0,0,,
ORD105251,2024-05-06,CUST16624,PROD2622,Activewear,BrandC,1812.89,10,Bengaluru,XL,White,1,0,,
ORD105252,2024-10-24,CUST10839,PROD1284,Activewear,BrandA,1401.71,20,Kolkata,XS,Blue,0,0,,
ORD105253,2024-10-29,CUST11658,PROD2845,Bottoms,BrandB,387.14,0,Delhi,S,Black,0,0,,
ORD105254,2024-02-16,CUST12021,PROD1738,Ethnic,BrandC,2364.56,0,Bengaluru,S,Green,0,0,,
ORD105255,2025-01-02,CUST15782,PROD1053,Activewear,BrandE,676.38,30,Mumbai,XXL,Blue,0,1,Wrong Item,5.0
ORD105256,2024-07-19,CUST12509,PROD1313,Footwear,BrandG,995.23,50,Chennai,M,White,0,0,,
ORD105257,2024-08-08,CUST10460,PROD2957,Ethnic,BrandA,1222.92,0,Hyderabad,S,Green,0,0,,
ORD105258,2024-04-30,CUST10772,PROD2013,Tops,BrandE,405.11,30,Chennai,M,Grey,1,0,,
ORD105259,2024-02-17,CUST10410,PROD2969,Activewear,BrandC,779.84,40,Mumbai,L,White,0,0,,
ORD105260,2024-01-14,CUST10192,PROD1625,Footwear,BrandF,486.68,30,Mumbai,XXL,Black,0,0,,
ORD105261,2024-01-29,CUST10458,PROD1004,Tops,BrandC,3584.0,50,Lucknow,S,Grey,0,1,Fit/Sizing,20.0
ORD105262,2024-03-31,CUST13374,PROD1490,Footwear,BrandA,3481.66,40,Hyderabad,L,Blue,0,0,,
ORD105263,2024-04-14,CUST13272,PROD1761,Bottoms,BrandB,1286.19,10,Bengaluru,M,Yellow,1,0,,
ORD105264,2024-03-14,CUST14399,PROD2364,Activewear,BrandG,1864.63,10,Delhi,XL,Grey,0,0,,
ORD105265,2024-06-30,CUST17049,PROD2477,Activewear,BrandB,946.55,20,Pune,XS,Yellow,0,0,,
ORD105266,2024-03-15,CUST12747,PROD2751,Bottoms,BrandD,2851.97,10,Delhi,M,Blue,1,0,,
ORD105267,2024-06-29,CUST10735,PROD2402,Bottoms,BrandB,1627.15,50,Chennai,M,Green,2,0,,
ORD105268,2024-03-16,CUST11816,PROD1233,Footwear,BrandE,421.0,10,Hyderabad,XS,Blue,0,1,Late Delivery,7.0
ORD105269,2024-01-16,CUST17817,PROD2545,Bottoms,BrandF,800.04,30,Bengaluru,M,White,0,1,Fit/Sizing,15.0
ORD105270,2024-12-09,CUST17235,PROD1764,Bottoms,BrandB,1149.44,20,Pune,XXL,Red,0,0,,
ORD105271,2024-03-05,CUST14256,PROD1158,Activewear,BrandC,559.68,20,Hyderabad,L,Yellow,0,0,,
ORD105272,2024-02-02,CUST16571,PROD1576,Ethnic,BrandB,3271.64,30,Kolkata,S,Green,1,0,,
ORD105273,2024-01-16,CUST11993,PROD2758,Activewear,BrandC,2338.45,40,Pune,XL,Yellow,0,0,,
ORD105274,2024-04-03,CUST17500,PROD2054,Tops,BrandC,1320.85,10,Lucknow,L,Black,0,0,,
ORD105275,2024-06-14,CUST12209,PROD1587,Tops,BrandG,2298.41,20,Hyderabad,S,Grey,1,0,,
ORD105276,2024-05-24,CUST15841,PROD2869,Ethnic,BrandE,780.01,20,Hyderabad,L,Green,0,0,,
ORD105277,2024-09-15,CUST13234,PROD1017,Activewear,BrandC,2742.14,30,Mumbai,L,Red,0,0,,
ORD105278,2025-06-23,CUST11740,PROD2528,Accessories,BrandC,1682.03,10,Hyderabad,XXL,Green,0,1,Wrong Item,2.0
ORD105279,2024-01-02,CUST10526,PROD2216,Footwear,BrandE,1801.26,30,Lucknow,XXL,Black,1,0,,
ORD105280,2024-06-12,CUST17521,PROD1571,Bottoms,BrandA,942.91,30,Kolkata,L,Grey,0,0,,
ORD105281,2025-02-01,CUST13619,PROD2190,Footwear,BrandB,1249.4,40,Chennai,XL,Red,2,0,,
ORD105282,2025-03-22,CUST11214,PROD2429,Tops,BrandB,1533.61,10,Pune,XXL,Black,1,0,,
ORD105283,2024-11-07,CUST17839,PROD2380,Accessories,BrandD,2011.53,40,Lucknow,XS,White,0,0,,
ORD105284,2024-04-07,CUST17847,PROD2536,Footwear,BrandF,2278.51,30,Chennai,XS,White,1,0,,
ORD105285,2024-03-22,CUST13574,PROD1048,Activewear,BrandC,1272.41,30,Delhi,L,Green,0,0,,
ORD105286,2024-03-26,CUST15432,PROD1064,Tops,BrandG,367.6,0,Hyderabad,XL,Green,0,0,,
ORD105287,2024-11-21,CUST17404,PROD2956,Bottoms,BrandB,575.16,0,Hyderabad,M,Green,1,0,,
ORD105288,2024-08-11,CUST12410,PROD1115,Ethnic,BrandE,1738.52,30,Kolkata,M,Green,0,0,,
ORD105289,2024-05-31,CUST16456,PROD1023,Tops,BrandA,2727.59,10,Kolkata,L,Yellow,0,0,,
ORD105290,2024-01-01,CUST12896,PROD1024,Tops,BrandG,439.78,30,Hyderabad,XS,White,0,0,,
ORD105291,2024-09-29,CUST12394,PROD1546,Ethnic,BrandA,529.87,0,Hyderabad,XXL,Grey,0,0,,
ORD105292,2024-08-18,CUST11705,PROD2439,Bottoms,BrandF,1216.44,0,Bengaluru,M,White,0,0,,
ORD105293,2024-05-17,CUST10548,PROD1145,Footwear,BrandF,849.36,0,Delhi,XL,Blue,0,0,,
ORD105294,2024-04-08,CUST16156,PROD1720,Activewear,BrandF,1406.5,40,Hyderabad,XL,Green,1,0,,
ORD105295,2025-08-24,CUST11703,PROD1092,Activewear,BrandC,2692.67,20,Mumbai,XXL,White,0,1,Late Delivery,7.0
ORD105296,2024-02-03,CUST14613,PROD2300,Footwear,BrandD,1794.23,40,Delhi,XL,Yellow,2,0,,
ORD105297,2024-01-15,CUST16575,PROD1671,Footwear,BrandG,1490.56,0,Mumbai,XS,Black,0,0,,
ORD105298,2024-05-28,CUST14010,PROD2702,Footwear,BrandE,923.64,30,Lucknow,L,Green,2,0,,
ORD105299,2024-01-19,CUST12658,PROD2929,Ethnic,BrandA,1804.45,0,Lucknow,XXL,Black,0,0,,
ORD105300,2024-01-04,CUST16331,PROD2568,Tops,BrandA,818.58,0,Chennai,XXL,Blue,0,0,,
ORD105301,2024-03-11,CUST17950,PROD1638,Bottoms,BrandC,812.05,0,Delhi,M,Red,0,1,Fit/Sizing,2.0
ORD105302,2024-03-31,CUST12554,PROD1486,Tops,BrandF,2427.06,20,Delhi,XL,Yellow,0,0,,
ORD105303,2024-03-16,CUST13643,PROD1790,Tops,BrandG,1974.38,30,Kolkata,S,Red,0,0,,
ORD105304,2024-05-12,CUST11686,PROD2490,Activewear,BrandF,2331.16,20,Bengaluru,M,Black,2,0,,
ORD105305,2024-05-24,CUST11539,PROD1090,Tops,BrandF,2292.35,30,Hyderabad,XL,Green,0,0,,
ORD105306,2024-07-03,CUST15037,PROD2446,Footwear,BrandA,1777.35,0,Delhi,XXL,Grey,0,0,,
ORD105307,2025-06-03,CUST11889,PROD1202,Bottoms,BrandC,973.94,10,Lucknow,S,Grey,0,0,,
ORD105308,2024-08-03,CUST10880,PROD1999,Activewear,BrandB,2679.72,0,Hyderabad,XXL,Grey,0,0,,
ORD105309,2025-11-13,CUST13542,PROD1162,Tops,BrandA,828.5,0,Chennai,S,Green,0,0,,
ORD105310,2025-04-04,CUST14453,PROD1532,Bottoms,BrandG,1006.76,10,Delhi,L,Green,1,0,,
ORD105311,2024-03-23,CUST13511,PROD1981,Bottoms,BrandC,1591.95,50,Hyderabad,L,Blue,0,0,,
ORD105312,2024-09-13,CUST15916,PROD2320,Footwear,BrandC,2897.04,20,Bengaluru,XS,White,0,0,,
ORD105313,2024-02-13,CUST13187,PROD2922,Tops,BrandA,443.56,20,Bengaluru,XL,Black,1,0,,
ORD105314,2024-05-19,CUST10063,PROD1311,Accessories,BrandF,1064.62,20,Hyderabad,M,Blue,0,0,,
ORD105315,2025-01-11,CUST16718,PROD1512,Footwear,BrandG,413.53,30,Mumbai,XXL,Blue,0,0,,
ORD105316,2024-10-26,CUST15153,PROD2173,Tops,BrandA,1673.89,20,Hyderabad,S,Yellow,0,0,,
ORD105317,2024-02-07,CUST17695,PROD1969,Tops,BrandF,743.01,10,Lucknow,XXL,Yellow,0,0,,
ORD105318,2024-04-05,CUST16734,PROD2836,Ethnic,BrandD,1319.94,30,Delhi,XXL,Green,2,0,,
ORD105319,2024-02-24,CUST12479,PROD1880,Bottoms,BrandG,728.88,30,Kolkata,S,Black,0,0,,
ORD105320,2024-01-28,CUST17752,PROD1284,Accessories,BrandE,1051.04,0,Chennai,M,White,0,0,,
ORD105321,2024-01-12,CUST16150,PROD2504,Ethnic,BrandC,470.45,10,Chennai,XXL,Grey,0,0,,
ORD105322,2024-08-23,CUST11272,PROD1499,Ethnic,BrandB,1324.53,40,Lucknow,XXL,Grey,0,0,,
ORD105323,2024-06-15,CUST16029,PROD2742,Tops,BrandD,1616.87,20,Chennai,XS,Red,1,0,,
ORD105324,2024-03-18,CUST14214,PROD2669,Tops,BrandG,429.47,10,Chennai,XXL,Green,0,0,,
ORD105325,2024-04-16,CUST14862,PROD2888,Footwear,BrandB,1737.5,20,Chennai,L,Blue,2,0,,
ORD105326,2024-04-02,CUST11209,PROD2464,Bottoms,BrandE,2283.52,40,Hyderabad,XL,Blue,0,0,,
ORD105327,2024-01-15,CUST16996,PROD2527,Footwear,BrandE,2258.13,50,Pune,XL,Red,0,1,Quality,2.0
ORD105328,2024-06-13,CUST11202,PROD1273,Accessories,BrandE,1122.91,30,Mumbai,M,Green,0,1,Wrong Item,2.0
ORD105329,2024-07-18,CUST10174,PROD2142,Ethnic,BrandB,376.66,30,Chennai,S,Grey,0,0,,
ORD105330,2024-02-01,CUST14886,PROD2272,Footwear,BrandC,337.59,20,Kolkata,XL,White,0,1,Fit/Sizing,15.0
ORD105331,2024-03-05,CUST14027,PROD2573,Bottoms,BrandF,569.11,20,Hyderabad,L,Black,0,0,,
ORD105332,2024-07-09,CUST15808,PROD2703,Activewear,BrandD,2375.81,50,Bengaluru,XS,Grey,0,1,Late Delivery,15.0
ORD105333,2024-12-12,CUST12444,PROD1351,Tops,BrandC,584.46,0,Pune,XS,Red,0,0,,
ORD105334,2025-03-16,CUST17878,PROD1227,Bottoms,BrandB,2423.22,0,Bengaluru,XXL,Blue,1,0,,
ORD105335,2024-12-01,CUST15888,PROD1844,Footwear,BrandB,511.31,10,Kolkata,S,Green,0,0,,
ORD105336,2024-08-04,CUST14984,PROD1391,Tops,BrandC,2754.69,30,Bengaluru,M,Black,1,1,Fit/Sizing,15.0
ORD105337,2024-04-23,CUST11663,PROD1974,Bottoms,BrandD,736.89,40,Delhi,M,Grey,2,1,Fit/Sizing,2.0
ORD105338,2024-03-02,CUST12665,PROD2399,Bottoms,BrandF,550.1,0,Kolkata,S,Black,0,0,,
ORD105339,2025-03-13,CUST16448,PROD1835,Ethnic,BrandE,417.83,20,Lucknow,XS,White,0,0,,
ORD105340,2024-05-11,CUST14379,PROD2305,Footwear,BrandB,510.2,30,Mumbai,XS,Grey,0,0,,
ORD105341,2024-04-04,CUST10964,PROD2964,Activewear,BrandC,1824.82,0,Delhi,S,Blue,1,1,Fit/Sizing,5.0
ORD105342,2024-09-10,CUST14131,PROD2459,Tops,BrandF,1381.5,10,Hyderabad,XS,Black,0,1,Fit/Sizing,7.0
ORD105343,2024-03-25,CUST11897,PROD2499,Footwear,BrandG,666.74,0,Delhi,S,Red,0,0,,
ORD105344,2024-06-08,CUST12794,PROD2602,Ethnic,BrandB,907.34,0,Kolkata,XL,Blue,1,0,,
ORD105345,2024-08-21,CUST12973,PROD2123,Activewear,BrandD,869.81,30,Mumbai,L,Grey,0,0,,
ORD105346,2025-02-08,CUST15678,PROD2414,Activewear,BrandD,794.87,0,Delhi,S,Green,0,0,,
ORD105347,2024-06-19,CUST10410,PROD2204,Footwear,BrandB,1712.38,20,Hyderabad,XS,Red,0,0,,
ORD105348,2024-05-06,CUST17815,PROD1013,Bottoms,BrandD,761.05,0,Pune,M,Green,0,0,,
ORD105349,2024-08-22,CUST15910,PROD1975,Ethnic,BrandB,2214.74,10,Bengaluru,XL,Green,0,1,Fit/Sizing,20.0
ORD105350,2024-01-29,CUST15179,PROD1675,Activewear,BrandA,400.96,20,Chennai,L,Grey,1,0,,
ORD105351,2024-12-13,CUST13836,PROD2553,Tops,BrandF,409.02,40,Mumbai,S,Grey,0,1,Late Delivery,20.0
ORD105352,2025-05-14,CUST16448,PROD1603,Tops,BrandB,439.52,10,Bengaluru,XL,Green,0,0,,
ORD105353,2024-01-02,CUST15824,PROD2206,Activewear,BrandE,1926.09,20,Chennai,XS,Black,0,0,,
ORD105354,2024-03-06,CUST15710,PROD1431,Tops,BrandE,442.95,10,Delhi,S,Yellow,0,0,,
ORD105355,2024-02-17,CUST14614,PROD1818,Tops,BrandA,418.82,0,Bengaluru,XXL,Grey,0,0,,
ORD105356,2024-02-06,CUST14195,PROD1434,Activewear,BrandG,2752.71,10,Mumbai,M,Black,0,0,,
ORD105357,2024-01-15,CUST10032,PROD1361,Bottoms,BrandE,1885.13,10,Kolkata,XXL,Blue,0,0,,
ORD105358,2024-07-16,CUST16694,PROD1656,Accessories,BrandB,1357.31,30,Hyderabad,XS,Green,0,0,,
ORD105359,2024-11-15,CUST10946,PROD1234,Bottoms,BrandA,535.44,30,Hyderabad,XL,Red,0,0,,
ORD105360,2025-01-06,CUST14871,PROD2455,Bottoms,BrandB,3013.36,20,Lucknow,XXL,Blue,1,0,,
ORD105361,2024-02-09,CUST16071,PROD2479,Tops,BrandF,3558.64,0,Mumbai,XXL,White,0,0,,
ORD105362,2024-06-24,CUST11439,PROD2607,Tops,BrandF,2948.63,0,Delhi,S,Yellow,0,1,Fit/Sizing,5.0
ORD105363,2024-05-30,CUST14368,PROD1254,Bottoms,BrandD,993.99,50,Lucknow,M,Yellow,0,0,,
ORD105364,2024-09-08,CUST14099,PROD1883,Bottoms,BrandG,415.94,30,Pune,XXL,Yellow,0,1,Fit/Sizing,2.0
ORD105365,2024-01-22,CUST11945,PROD1724,Footwear,BrandE,2446.53,20,Pune,L,Green,0,1,Quality,5.0
ORD105366,2025-03-27,CUST16765,PROD2415,Tops,BrandF,536.95,10,Mumbai,S,Green,0,0,,
ORD105367,2025-03-17,CUST10487,PROD2766,Tops,BrandF,530.21,0,Pune,S,White,0,0,,
ORD105368,2024-09-11,CUST15546,PROD2113,Accessories,BrandB,439.43,0,Bengaluru,XXL,Black,0,1,Fit/Sizing,5.0
ORD105369,2024-10-27,CUST12121,PROD1389,Activewear,BrandE,986.55,20,Delhi,S,Blue,1,0,,
ORD105370,2025-04-07,CUST11781,PROD2952,Bottoms,BrandC,550.63,0,Hyderabad,XXL,Red,0,0,,
ORD105371,2024-03-27,CUST15365,PROD2193,Activewear,BrandB,1206.85,20,Bengaluru,XS,Red,0,0,,
ORD105372,2024-01-10,CUST14997,PROD2754,Tops,BrandB,575.33,10,Hyderabad,S,Blue,0,0,,
ORD105373,2024-03-26,CUST17611,PROD1054,Bottoms,BrandE,638.61,10,Chennai,S,Yellow,1,1,Fit/Sizing,2.0
ORD105374,2024-01-20,CUST11664,PROD2385,Ethnic,BrandD,2934.02,0,Hyderabad,XL,Black,0,0,,
ORD105375,2024-05-01,CUST15016,PROD1926,Tops,BrandG,2219.75,30,Delhi,XXL,Red,0,0,,
ORD105376,2024-03-07,CUST11700,PROD1694,Tops,BrandG,3332.88,20,Kolkata,S,Yellow,0,0,,
ORD105377,2024-10-03,CUST10838,PROD1545,Tops,BrandA,1100.78,50,Pune,XXL,Yellow,0,0,,
ORD105378,2024-06-22,CUST11325,PROD1339,Ethnic,BrandG,1241.22,20,Hyderabad,XXL,Red,0,0,,
ORD105379,2024-04-30,CUST16058,PROD1163,Footwear,BrandA,844.74,20,Delhi,XL,White,0,0,,
ORD105380,2024-04-27,CUST16393,PROD1215,Tops,BrandD,1378.03,0,Delhi,XL,Black,0,0,,
ORD105381,2024-07-04,CUST14772,PROD1398,Footwear,BrandC,1244.86,10,Mumbai,M,Yellow,1,0,,
ORD105382,2025-01-24,CUST13762,PROD2805,Tops,BrandA,808.53,10,Lucknow,XS,Green,0,0,,
ORD105383,2024-02-13,CUST14122,PROD2411,Accessories,BrandA,598.52,10,Hyderabad,XL,Red,0,0,,
ORD105384,2025-04-20,CUST17425,PROD1441,Activewear,BrandC,775.23,0,Pune,M,Blue,1,0,,
ORD105385,2024-08-19,CUST15511,PROD2541,Footwear,BrandA,1863.53,10,Hyderabad,S,Yellow,0,0,,
ORD105386,2024-02-15,CUST17531,PROD2320,Accessories,BrandA,1516.24,30,Kolkata,L,Blue,1,0,,
ORD105387,2024-10-23,CUST17339,PROD1054,Tops,BrandG,1363.89,20,Pune,XL,Grey,0,0,,
ORD105388,2024-03-26,CUST10463,PROD2734,Tops,BrandA,978.52,10,Mumbai,L,Red,0,0,,
ORD105389,2025-04-19,CUST13505,PROD1643,Activewear,BrandA,2600.7,30,Hyderabad,XL,Black,0,1,Fit/Sizing,15.0
ORD105390,2024-04-04,CUST14572,PROD2502,Footwear,BrandF,908.66,0,Hyderabad,L,White,0,0,,
ORD105391,2024-02-04,CUST12744,PROD1525,Ethnic,BrandA,788.06,20,Pune,XL,Green,0,0,,
ORD105392,2024-09-09,CUST12663,PROD2839,Footwear,BrandA,1220.51,40,Bengaluru,M,White,1,1,Quality,7.0
ORD105393,2025-11-30,CUST17901,PROD2664,Footwear,BrandG,407.44,40,Pune,XS,Blue,0,0,,
ORD105394,2024-01-06,CUST14885,PROD2692,Footwear,BrandA,1639.61,40,Hyderabad,S,Grey,0,0,,
ORD105395,2025-08-11,CUST11115,PROD2892,Tops,BrandF,995.88,0,Delhi,XXL,Red,0,0,,
ORD105396,2024-04-06,CUST16512,PROD1249,Accessories,BrandA,2563.88,10,Mumbai,XXL,Black,1,0,,
ORD105397,2024-01-23,CUST13364,PROD1364,Bottoms,BrandC,424.43,10,Mumbai,L,Grey,0,0,,
ORD105398,2024-06-19,CUST17798,PROD2553,Bottoms,BrandF,2376.57,10,Chennai,M,Black,0,1,Fit/Sizing,2.0
ORD105399,2025-04-19,CUST16997,PROD2963,Ethnic,BrandB,1274.73,0,Chennai,L,White,0,0,,
ORD105400,2024-04-30,CUST14422,PROD2620,Tops,BrandA,1607.0,0,Delhi,L,Yellow,1,1,Fit/Sizing,2.0
ORD105401,2024-07-26,CUST12828,PROD1877,Tops,BrandD,3443.88,0,Pune,XS,Yellow,1,1,Late Delivery,15.0
ORD105402,2024-03-22,CUST17946,PROD1938,Tops,BrandE,1969.12,40,Mumbai,XL,Green,0,0,,
ORD105403,2024-02-10,CUST12146,PROD1451,Tops,BrandA,2752.94,0,Delhi,S,Grey,0,0,,
ORD105404,2024-04-03,CUST11965,PROD2934,Tops,BrandG,2481.87,0,Mumbai,S,Red,0,0,,
ORD105405,2024-02-19,CUST12709,PROD1529,Activewear,BrandC,1356.48,10,Delhi,L,Red,0,1,Late Delivery,7.0
ORD105406,2024-02-07,CUST12345,PROD1380,Bottoms,BrandB,2031.64,20,Bengaluru,XL,Blue,0,0,,
ORD105407,2024-01-28,CUST17845,PROD2529,Tops,BrandA,966.75,0,Delhi,L,Yellow,0,0,,
ORD105408,2024-12-03,CUST13355,PROD2506,Bottoms,BrandD,1047.81,10,Lucknow,XS,Red,0,0,,
ORD105409,2024-02-09,CUST15105,PROD2116,Activewear,BrandB,1116.08,0,Mumbai,XL,White,0,0,,
ORD105410,2024-03-26,CUST15440,PROD1418,Footwear,BrandE,395.46,0,Delhi,XS,Grey,0,0,,
ORD105411,2025-01-26,CUST11696,PROD1886,Footwear,BrandF,582.69,20,Kolkata,XL,Green,2,0,,
ORD105412,2024-06-10,CUST11330,PROD1396,Accessories,BrandF,2575.6,10,Delhi,XS,Red,0,1,Quality,10.0
ORD105413,2024-05-27,CUST17029,PROD1799,Footwear,BrandC,2335.69,10,Hyderabad,XS,Red,0,0,,
ORD105414,2024-10-16,CUST15725,PROD1619,Footwear,BrandB,574.29,10,Kolkata,XL,Yellow,0,0,,
ORD105415,2024-02-02,CUST13135,PROD2287,Footwear,BrandB,632.54,20,Pune,S,Red,0,0,,
ORD105416,2024-08-05,CUST13853,PROD2264,Tops,BrandD,2559.62,40,Delhi,XXL,Blue,0,1,Fit/Sizing,5.0
ORD105417,2025-03-15,CUST14142,PROD1767,Bottoms,BrandA,2743.27,20,Pune,XL,Yellow,0,0,,
ORD105418,2024-04-23,CUST13862,PROD2440,Bottoms,BrandG,2320.97,10,Lucknow,XS,Blue,0,0,,
ORD105419,2024-02-21,CUST12289,PROD1995,Activewear,BrandB,428.37,10,Mumbai,XL,Blue,0,0,,
ORD105420,2026-10-10,CUST10936,PROD1310,Tops,BrandF,2658.04,10,Kolkata,XL,Blue,0,1,Fit/Sizing,7.0
ORD105421,2024-05-01,CUST17843,PROD1736,Footwear,BrandB,2688.48,0,Lucknow,XXL,Red,0,0,,
ORD105422,2024-02-04,CUST13118,PROD2919,Bottoms,BrandD,2083.68,30,Kolkata,XXL,Yellow,0,0,,
ORD105423,2024-07-01,CUST15725,PROD2368,Bottoms,BrandB,2046.12,10,Kolkata,XL,Grey,0,0,,
ORD105424,2024-05-02,CUST13322,PROD2017,Tops,BrandF,443.0,10,Delhi,L,Grey,0,0,,
ORD105425,2024-01-20,CUST10973,PROD2953,Ethnic,BrandA,2432.86,30,Delhi,XL,Yellow,0,0,,
ORD105426,2024-01-03,CUST12248,PROD2125,Tops,BrandE,2286.65,0,Pune,L,Green,1,0,,
ORD105427,2024-03-06,CUST14324,PROD2098,Footwear,BrandC,397.83,10,Bengaluru,XXL,Grey,1,0,,
ORD105428,2024-03-02,CUST10151,PROD1835,Bottoms,BrandG,418.69,10,Delhi,XXL,Red,1,0,,
ORD105429,2024-06-04,CUST17668,PROD1701,Footwear,BrandA,1355.16,20,Hyderabad,S,Black,0,1,Late Delivery,2.0
ORD105430,2024-05-23,CUST15900,PROD1772,Ethnic,BrandE,776.32,10,Hyderabad,M,Yellow,0,0,,
ORD105431,2025-01-17,CUST16525,PROD1459,Tops,BrandC,1061.94,30,Mumbai,S,White,0,0,,
ORD105432,2024-06-09,CUST14094,PROD1000,Tops,BrandE,2079.26,30,Bengaluru,S,Yellow,1,0,,
ORD105433,2024-01-30,CUST10983,PROD2451,Activewear,BrandC,1006.16,0,Pune,XXL,Red,0,0,,
ORD105434,2024-01-14,CUST17204,PROD2901,Footwear,BrandC,363.3,30,Hyderabad,L,Blue,1,0,,
ORD105435,2024-02-27,CUST15766,PROD1243,Accessories,BrandC,3064.77,20,Mumbai,M,Black,1,0,,
ORD105436,2024-02-29,CUST12632,PROD2008,Footwear,BrandE,2616.36,30,Pune,S,White,0,0,,
ORD105437,2024-08-18,CUST17498,PROD2816,Footwear,BrandA,584.55,0,Mumbai,M,Green,0,0,,
ORD105438,2024-01-18,CUST15277,PROD1460,Bottoms,BrandG,3436.27,20,Pune,XXL,Yellow,0,0,,
ORD105439,2024-07-03,CUST14310,PROD1325,Tops,BrandD,1126.34,30,Bengaluru,M,Red,0,0,,
ORD105440,2024-04-20,CUST17654,PROD2767,Tops,BrandC,582.45,30,Chennai,XL,Green,0,0,,
ORD105441,2024-07-22,CUST16407,PROD2024,Bottoms,BrandC,805.81,0,Kolkata,L,Black,1,1,Fit/Sizing,15.0
ORD105442,2025-12-24,CUST14243,PROD2891,Ethnic,BrandA,2594.57,10,Bengaluru,XL,Red,0,0,,
ORD105443,2024-03-20,CUST14666,PROD1849,Footwear,BrandD,2830.48,20,Bengaluru,XS,Blue,1,0,,
ORD105444,2024-02-12,CUST12685,PROD1256,Bottoms,BrandG,3119.07,20,Mumbai,M,Green,0,1,Fit/Sizing,2.0
ORD105445,2024-12-23,CUST13076,PROD2031,Tops,BrandA,2464.91,0,Hyderabad,XS,Red,1,0,,
ORD105446,2024-10-19,CUST17622,PROD2036,Bottoms,BrandF,3526.33,10,Pune,S,Blue,1,1,Quality,2.0
ORD105447,2024-05-11,CUST13574,PROD1181,Accessories,BrandE,1279.47,10,Delhi,XXL,Green,0,0,,
ORD105448,2024-02-13,CUST12927,PROD1750,Tops,BrandD,1680.14,0,Kolkata,S,White,0,0,,
ORD105449,2024-01-15,CUST15079,PROD2891,Footwear,BrandE,409.64,10,Kolkata,M,Black,0,0,,
ORD105450,2024-03-07,CUST11557,PROD2339,Bottoms,BrandG,1374.86,10,Mumbai,L,Grey,0,0,,
ORD105451,2024-01-26,CUST10001,PROD1270,Ethnic,BrandC,604.65,20,Chennai,M,White,0,0,,
ORD105452,2024-05-09,CUST16154,PROD2476,Bottoms,BrandG,439.38,10,Chennai,S,Red,1,0,,
ORD105453,2024-02-09,CUST15030,PROD2253,Ethnic,BrandC,491.54,30,Mumbai,XL,Grey,0,0,,
ORD105454,2025-06-27,CUST11666,PROD2393,Ethnic,BrandG,3491.23,40,Lucknow,XS,Grey,0,0,,
ORD105455,2024-02-21,CUST14643,PROD1641,Tops,BrandF,1262.21,0,Delhi,S,Green,1,1,Fit/Sizing,5.0
ORD105456,2024-01-21,CUST16047,PROD2950,Ethnic,BrandF,1990.99,50,Kolkata,XXL,White,0,0,,
ORD105457,2024-04-14,CUST15377,PROD1726,Footwear,BrandE,1226.66,30,Mumbai,M,Blue,0,1,Quality,2.0
ORD105458,2024-07-31,CUST13965,PROD2124,Footwear,BrandE,1866.93,0,Lucknow,M,White,1,0,,
ORD105459,2024-10-24,CUST15052,PROD1110,Footwear,BrandB,396.85,0,Lucknow,XXL,White,0,1,Fit/Sizing,15.0
ORD105460,2024-02-08,CUST10457,PROD2975,Accessories,BrandF,376.08,20,Hyderabad,XL,Green,2,1,Wrong Item,2.0
ORD105461,2024-03-25,CUST17185,PROD1706,Bottoms,BrandC,722.43,0,Lucknow,M,White,1,0,,
ORD105462,2024-04-13,CUST17194,PROD2127,Footwear,BrandA,571.39,20,Bengaluru,XL,Yellow,2,0,,
ORD105463,2024-06-15,CUST11291,PROD2056,Footwear,BrandB,2261.94,0,Delhi,S,Blue,0,0,,
ORD105464,2024-09-02,CUST13763,PROD1859,Footwear,BrandD,751.89,30,Pune,XS,Green,0,0,,
ORD105465,2024-04-14,CUST15759,PROD2596,Tops,BrandC,1592.47,10,Kolkata,XL,Yellow,0,0,,
ORD105466,2024-03-30,CUST15817,PROD2517,Tops,BrandB,2265.46,20,Mumbai,M,White,0,0,,
ORD105467,2024-04-30,CUST11398,PROD2808,Tops,BrandG,368.23,0,Chennai,L,Yellow,1,1,Quality,10.0
